RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity
-0.024195478,-0.010504843,-0.030438582,-0.04742391,-0.07384725,0.009030377,0.028575046,0.005163261,-0.02239189,-0.061581567,-0.016189862,-0.013734366,-0.0025584,-0.021084269,0.020281834,0.012037068,-0.020138943,-0.024907959,0.03127751,-0.026675918,-0.02169487,-0.01271284
-0.010181631,-0.001279409,0.030468442,0.011441994,-0.054646696,-0.064082004,0.014783675,-0.005924818,0.006610763,0.017365583,0.024911451,0.00343702,0.001446856,-0.023402993,-0.011419147,0.003910473,0.004430735,0.000230827,0.011813897,0.006681701,-0.001337064,0.010167589
0.03536311,0.005673774,0.028378214,0.034865221,0.025551811,0.017194994,0.020994158,0.020808953,0.02224598,-0.013064501,0.019248427,0.023622256,0.002443767,0.049273292,0.007071112,-0.007953723,0.024614273,0.004605385,-0.007576122,0.038273691,0.022115435,0.017572857
-0.01694231,-0.003920925,-0.019859807,0.041045433,-0.02720516,0.037856633,0.009424095,0.004615507,-0.009392309,-0.00990295,-0.050539259,0.005347308,-0.023971732,0.070930441,0.001019321,-0.018082775,-0.02319831,0.002409363,-0.00619705,0.002921741,-0.010701653,-0.004976825
-0.006970788,-0.006505709,0.010235655,0.017890832,-0.019493795,0.022213643,-0.018319508,-0.001337793,-0.004738649,0.035562331,-0.027904763,0.001443322,-0.012176101,0.020779703,-0.008183808,0.002364801,-0.003496342,0.000229161,0.019233196,-0.020633759,0.011060021,0.01833715
0.011065055,0.006505709,0.000512704,-0.024166066,-0.03142218,-0.010191171,0.041821776,0.012710783,-0.004150953,-0.010495959,0.017827851,-0.001776692,-0.000805524,-0.01253903,0.023532669,0.009486397,0.016411357,0.003830656,0.009590227,0.010299915,0.00805017,0.008134713
-0.040942915,0.038534152,-0.022886328,-0.02716419,-0.014027115,-0.033415997,0.00954738,0.002200544,-0.006621742,0.016701149,-0.006485574,-0.018565271,-0.018591136,-0.013633758,-0.013775587,0.015081969,-0.020927408,-0.004747614,-0.035499719,-0.021208725,-0.018268014,-0.008102344
-0.009159776,0.004226607,-0.009409107,-0.011337358,0.012284448,-0.01780991,0.001333654,0.009044555,-0.012546981,-0.013830738,0.00835138,0.004011418,0.000586235,-0.0150883,-0.001295457,-0.012073241,-0.028569789,0.01377997,0.013430071,-0.013641989,-0.023767037,-0.014519627
-0.090314138,-0.032401387,-0.061605432,-0.086230034,-0.089339667,-0.141133053,-0.051186679,-0.034572804,-0.040613938,-0.083220347,-0.092396448,-0.05714183,-0.116933605,-0.088701994,-0.056521362,-0.048469178,-0.032821786,-0.038038355,-0.051609161,-0.060515616,-0.06435463,-0.073945461
0.022192605,-0.000937339,0.006174295,0.0318824,0.022628244,0.035073481,-0.000561262,-0.016980396,-0.000588951,0.052505591,0.014907593,0.017341304,0.012894115,0.024388673,-0.005600329,0.015242177,-0.00326106,0.017238794,-0.005877724,-0.01266479,-0.004238075,-0.010141306
0.006147454,-0.007058189,-0.028755742,-0.030660652,-0.000621697,0.010434877,-0.020074391,-0.006904515,-0.004881996,-0.029501081,-0.012394437,-0.000293419,-0.025489574,0.003596318,0.017676241,-0.010812505,-0.029566512,-0.012725701,-0.019588955,-0.019263247,-0.02017256,0.001915288
0.018295311,0.024995472,0.012021243,0.015147215,0.003104628,0.048719545,0.032793518,0.066413206,0.008449647,0.049536864,0.036202351,0.00363232,0.023927583,0.044646845,0.000725742,0.016823123,-0.006246745,0.003269503,0.016951137,0.036242373,0.017334079,-0.000784705
0.003741176,0.00399881,0.003051752,-0.002006421,0.012323015,0.011236073,-0.017389798,-0.0158284,0.005716921,-0.022124339,-0.001665658,0.003793963,0.056351152,-0.006673868,0.021956827,0.012189037,0.008709543,-0.00385447,0.025764236,-0.004545988,-0.002224633,0.000499429
-0.01910633,-0.005658179,-0.010640218,-0.006447735,-0.01979038,-0.015955289,0.014002693,-0.011186458,-0.000486519,0.02552686,0.033237039,-0.0113075,-0.018015147,-0.006283878,0.014467818,0.028740456,-0.000583844,0.007461851,-0.015108247,0.006542763,-0.008414805,-0.009232066
-0.018924217,-0.030301801,-0.036449554,-0.033922463,-0.05257621,-0.041038827,0.003331671,-0.008472737,-0.026989742,-0.022743088,-0.028248366,-0.035381756,-0.021927368,-0.019756981,-0.013474699,-0.012523916,-0.005584562,-0.008339943,-0.004946424,-0.059996654,-0.028475728,-0.025704295
0.011491364,0.014633256,-0.036893827,-0.036414116,-0.021291556,0.014677367,-0.013169098,-0.036019394,-0.004951746,-0.0166434,-0.022647657,-0.016122434,-0.038803039,-0.012380951,-0.017740093,-0.011586957,-0.019121608,-0.02749008,0.009559306,-0.008262144,-0.019611427,-0.007773677
0.005047887,-0.000328076,0.005362132,0.007346619,0.037615784,0.045570296,-0.005858842,0.012609732,0.015099067,-0.013194821,0.011273558,0.02523716,0.017431937,0.042840159,0.023020136,0.002152367,-0.007015615,0.003785266,-0.00010915,0.029780482,0.026586849,0.027714128
-0.021247258,-0.009088189,-0.026706632,-0.031047531,-0.043686629,-0.048001612,-0.031276758,0.017420724,-0.014195099,0.01495986,-0.009347295,-0.016774311,-0.015834599,-0.028908476,-0.023453255,-0.037852269,-0.013656676,-0.004507896,-0.023357248,-0.033731104,-0.022530009,-0.019485053
-0.003239686,-0.011561372,0.000270088,-0.018151759,-0.032316322,-0.014219411,-0.025027868,-0.001653266,-0.011714229,-0.024275636,0,-0.031048501,0.002192182,-0.014156175,-0.003423422,-0.026591227,-0.004484361,-0.012304304,-0.014254339,-0.009362511,-0.016009017,0.001549263
0.018316737,-0.001772158,0.031019857,0.032264452,0.015944879,0.058035944,0.009636622,-0.031787517,0.019713792,-0.01082702,0.000692547,0.004431789,0.016909966,0.056628163,0.020603516,0.007836942,0.014193281,-0.023135613,3.78E-05,0.032352029,0.035791126,0.016981977
0.029539533,0.00478241,0.021326083,0.014348072,0.078030315,0.045990349,-0.006592843,0.026206388,0.012116801,-0.001206207,0.009874166,0.036775917,0.002150749,0.040435795,-0.004457519,0.015838507,0.013355003,0.002431195,0.027848133,0.022788015,0.017741964,0.039285289
-0.008095561,-0.003345284,-0.000427223,-0.018297178,-0.027080959,0.002666668,0.000774386,-0.014013938,-0.005228641,0.023423322,-0.004197999,-0.016205621,-0.015285501,-0.006028731,-0.016145997,-0.016844658,0.001832556,-0.016194178,-0.007597448,0.000944882,0.014243403,-0.000859805
-0.007002632,0.00129165,-0.003081403,0.011583563,-0.005242476,-0.030646833,0.007533774,0.001532802,-0.000494682,0.012850271,-0.000841719,0.010097986,0.006326215,-0.012478891,0.01257516,0.010178173,-0.002365906,0.00643373,0.009487825,-0.006395348,-0.007709089,0.003782258
0.003366358,-0.000334712,0.005352133,0.022134781,0.032959365,0.037282557,0.0129178,0.007780953,0.009063209,0.034492752,0.011493067,0.029101305,0.005698768,0.030356462,0.022216323,0.007074711,0.00274904,-0.000628931,0.008217273,0.022710451,0.001869806,0.000405222
0.004964567,0.011885094,-0.017947192,-0.005327663,-0.030990214,-0.053430544,0.011081249,-0.008087326,-0.006434307,-0.000920449,-0.002728101,-0.010949342,-0.001503416,-0.047205796,-0.003083538,-0.009244369,-0.016716948,0.0123798,-0.000509332,-0.008944256,-0.030209939,0.004089324
0.005067041,0.014869988,0.013845884,0.011894788,0.0130295,0.005565877,0.023492927,0.004280698,0.010017172,-0.019806038,0.004089366,-0.008640276,0.005219559,0.003161225,0.018543946,0.00122257,0.024707919,0.002730377,0.002235491,0.001561281,-0.006083331,0.004233395
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025848488,-0.012981413,0.026446063,0.021721823,-0.017630231,-0.01022789,0.020085478,-0.018010184,0.025470235,0.008314616,-0.014616582,0.020541263,0.037048371,-0.00654425,0.01951348,-0.001135194,0.025080273,-0.011217168,0.002538395,0.025263204,-0.005243901,0.010335331
-0.019519032,-0.011862535,-0.011708793,0.013340372,0.028573372,-0.007504726,-0.005816708,-0.009990717,0.003043679,0.001964603,-0.004226711,-0.013586922,-0.0010666,-0.019353718,0.000360295,-0.012193818,-0.001978485,-0.009001981,0.000181068,0.012170842,0.006241012,0.020110675
-0.035004794,-0.006705006,0.001770136,-0.030217531,-0.064794636,-0.028170877,0.000722002,0.000470551,-0.021405872,-0.011393076,-0.007886232,-0.030594653,-0.018820059,-0.015669526,0.00619475,-0.006998887,-0.014441359,-0.006089071,0.00253151,-0.034785451,-0.043031739,-0.003837877
0.002897002,0.01255896,0.017415265,0.00795316,-0.003421146,0.003866607,-0.004284091,0.003287674,0.017828595,0.017674525,-0.003109697,-0.013260139,0.008725336,-0.041882731,-0.008674407,0.001220722,0.005010554,-0.00114584,0.007914707,0.024514233,0.006945731,0.005484536
-0.015416233,0.02019986,0.010488887,-0.003340993,-0.021476406,-0.026889912,-0.005423098,0.01535509,0.00209464,0.004710871,0.001478312,0.015308494,-0.038987386,0.006724822,0.020596256,0.009045256,-0.008049974,-0.004212683,0.021535558,-0.006397097,-0.022213669,0.015224856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.003712154,-0.010283828,0.00049128,0.001671892,-0.011976191,-0.027633007,-0.035259514,0.003840545,-0.004766908,0.002958532,-0.001867705,-0.01486784,-0.010605256,-0.017533252,-0.016856586,0.054169954,-0.013611979,0.011384357,-0.031167376,-0.020609737,-0.022403625,-0.006679215
0.007779669,0.003611382,0.022742048,0.010179791,-0.033877113,-0.038426327,-0.014919101,-0.015140101,0.017431286,-0.041246533,-0.00844811,0.012943748,0.005714301,-0.029089548,-0.007901253,-0.026546701,-0.008656212,-0.008000043,0.014618201,0.016091946,0.011264552,0.031688763
0.025298039,0.025879448,0.011219533,-0.019831565,0.037414436,0.054095083,0.023477034,-0.010484409,0.003749536,0.003426536,-0.000707241,0.044711043,0.01296796,0.056794678,0.01609747,0.019627501,0.027628113,0.038025968,0.03513804,-0.005232391,0.013730664,0.000704534
0.002771791,-0.000136871,-0.010931505,-0.008469244,0.001411433,-0.001505646,0.025691989,0.029144831,-0.001067186,0.005135432,-0.003938253,-0.002319704,0.012995634,-0.014612029,0.003206416,0.016819331,0.007302568,0.002023113,0.009507485,-0.011249585,0.016135111,-0.022718561
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026604847,0.002278736,0.01637638,0.020415315,0.04279466,0.058524744,0.00776996,0.010940696,0.028330611,0.006539285,0.010285491,0.018584057,0.034454444,0.035642011,0.000888849,-0.012528096,0.036613404,-0.008117127,0.007389133,0.018858276,0.039834191,-0.036982779
0.01124179,0.039716089,-0.005080959,0.00041658,0.01342302,0.010836384,0.013275265,0.05197313,-0.011335561,0.017209036,0.036657735,-0.001989352,0.028105038,-0.00862551,-0.001556005,0.015724061,0.012057313,0.023794668,-0.023250889,0.004125923,0.002704871,-0.013697673
0.017393445,0.012737364,0.018479426,0.014266757,0.088010877,0.039959392,0.017700541,-0.009659125,0.001656147,-0.013903248,0.024986428,0.013207465,0.041166386,0.01619424,-0.017685276,-0.012070674,0.003311588,-0.006957707,-0.018708475,0.007217505,-0.006523446,0.002408672
-0.027413121,-0.023735188,-0.011857198,-0.00102701,0.005479466,0.016964693,-0.011455998,-0.011950011,-0.004293236,-0.010020509,-0.0008082,0.010464677,-0.000349243,-0.001749973,0.00162896,0.007042157,0.000334491,-0.002005531,-0.000918176,-0.01050158,-0.007172471,-0.002466092
-0.001971083,0.012746305,0.000534171,0.000616333,0.019242927,0.042043028,-0.010374163,0.006284274,0.00282124,-0.007572992,0.013578833,-0.023555011,0.02301995,-0.004498334,0.004285946,0.007697741,0.009106193,-0.004756397,0.030651741,0.008986429,0.008240039,-0.017937701
0.00495772,-0.007892355,0.001224375,0.004508204,0.054474649,-0.001274156,-0.0157939,-0.00160385,-0.005169115,0.000671556,-0.019328517,0.006362941,-0.000967641,-0.007505554,-0.014282395,-0.016660441,-0.004650444,-0.003858289,-0.038864429,0.00385911,0.004905836,-0.010460592
0.002060551,0.009637784,0.006302164,-0.00307157,-0.02860607,-0.02365193,-0.011727694,0.002332023,-0.003913028,0.016852462,0.003984069,0.007074134,-0.036713608,0.016482078,0.002417388,0.009636997,-0.005577719,-0.002395946,-0.021150048,-0.009104076,-0.005293911,0.009875811
0.010411364,0.000130784,0.003998356,0.001844074,0.028041895,0.013829088,0.0023792,0.014453207,0.007792367,-0.001390676,0.000220872,-0.003588798,0.004303364,-0.013384731,-0.004199961,-0.00740665,-0.015381102,-0.019502512,-0.001638598,-0.004889612,-0.003528678,-0.005654903
0.000834131,0.015270775,-0.010347584,0.019059782,-0.009070357,0.027514963,0.004854104,0.012831656,-0.000553271,0.035106916,-0.012221016,0.009005429,0.019975623,0.008030405,-0.010023072,0.00252252,0.025297308,-0.00711254,-0.000236909,0.000918625,0.012993415,0.029594783
0.009299895,-0.00171873,0.010921908,0.023423064,-0.000569638,-0.00964975,0.001631551,0.003535322,0.01455923,0.020118727,0.012589029,0.014208108,0.015107583,-0.014457019,0.000461979,0.013573694,0.007750546,-0.00875529,-0.002226035,0.008912647,0.02809264,0.016505334
0.054789447,0.006301866,-0.00589862,-0.001374301,-0.011461444,-0.017865214,0.018380823,-0.009217962,-0.002056547,0.007935509,0.013159047,-0.003689517,-0.023968731,-0.00994255,0.000323258,0.019193511,0.010796768,0.01171975,0.015461189,-0.001441961,-0.015161508,0.001953038
-0.007086253,-0.006732011,-0.024172557,0.001374301,-0.026870776,-0.03094603,-0.003760027,0.003271463,-0.002645142,-0.006619502,-0.021806231,-0.004331231,-0.018376071,0.003138664,-0.009976649,-0.006438013,-0.002242132,-0.008602204,0.012511781,-0.006552904,-0.004603175,0.011106641
-0.001785239,-0.000258176,0.004785996,-0.020014539,0.012941357,0.014938766,-0.015126855,-0.012287624,9.13E-05,-0.013072082,0.006510825,-0.02217565,0.001184343,0.014113698,0.010484416,-0.034406983,0.006349228,0.00412058,0.010987763,0.003891204,-0.014789049,-0.007580643
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000672737,0.027714125,-0.007989433,0.01430867,-0.005273965,0.006520345,-0.00496167,-0.011858418,0.012253387,0.010603148,0.006175582,0.002740766,0.015036994,0.010319556,-0.01759822,0.003539827,-0.01025139,0.012385811,0.010051214,0.013012742,-0.026230369,-0.021185128
-0.013470968,-0.005161897,-0.00109151,-0.008520809,0.003519065,0.014623917,0.004736673,0.003195355,-0.006334863,-0.007111582,-0.001393524,-0.048807635,-0.003270076,-0.00745454,0.002251936,0.002944281,0.00939316,0.010442661,0.001963459,-0.00497326,-0.001232298,0.00096965
-0.003508321,-0.001431579,0.003815085,-0.009799099,-0.011778699,-0.015057286,0.022087743,-0.012843142,0.00849761,0.011977772,0.00505144,0.011430086,-0.033907602,0.002637364,0.010581616,-0.005167168,-0.000171734,0.004380695,-0.002398374,-0.002193066,-0.00912035,0.025186675
-0.002763509,-0.002235675,-0.018700887,-0.027505044,0.001184133,0.005188079,-0.007844477,0.030094864,0.000539957,-0.0057565,0.016440711,0.001510164,0.01560937,0.000548576,0.005041522,-0.0157852,0.002268331,0.007788345,0.00330062,0.016518132,-0.001335563,-0.000400347
0.004295499,-0.014762142,0.000733287,-0.021295168,-0.014903406,0.001723396,-0.025444379,0.004266825,-0.007169137,-0.033886764,-0.006486042,0.001206491,-0.00381976,0.010691789,-0.005876518,0.02584427,0.000228454,-0.02105081,-0.007083649,-0.011157404,-0.014850931,-0.012457141
0.00711062,-0.044833659,-0.036663308,0.000421941,0.009563731,-0.004314071,0.012044591,-0.006692798,-0.00359484,-0.009119021,-0.001591896,0.001566265,-0.015669579,-0.012118714,-0.00306763,0.013774663,-0.017377383,-0.000998689,-0.008419182,0.034997838,-0.041650997,0.002126332
0.012686928,0.007591017,0.021100581,-0.000632978,-0.03758018,-0.031623188,-0.027581668,0.018824418,-0.015119177,0.000791779,-0.014883181,-0.000662351,0.00182061,-0.01594365,0.00399536,0.003824542,-0.013867305,0.002619435,-0.003758839,-0.001673762,-0.015785825,0.010453154
0.007682261,-0.007008488,0.01975656,-0.004018193,0.017146777,-0.013477293,0.003691105,-0.02326346,0.001660517,0.005593412,-0.00715527,-0.019340139,0.013250811,-0.002682165,-0.001577653,0.009002025,0.01439014,0.002115481,0.012562207,-0.004964963,-0.011122691,-0.002940425
-0.016588113,0.002550166,0.017159866,0.012843634,-0.006090153,-0.001357773,-0.018651945,-0.001148765,-0.002953939,0.010552212,-0.006983165,-0.014848083,0.005608607,-0.001567925,-0.002091905,-0.002829738,0.014720278,-0.004297867,-0.007623925,-0.01511884,-0.003786391,0.008441587
-0.015565704,0.004324861,0.004343579,-0.021569878,-0.009822056,-0.043505241,-0.043820131,0.002152853,-0.001720996,0.003380323,-0.019041027,0.004539668,-0.005788124,-0.023130283,-0.003823205,-0.017148677,0.006711371,0.002057806,-0.012302673,-0.033627408,0.0006138,0.001337438
0.016729822,0.001600356,-0.008129737,0.03816777,-0.001852424,-0.022967517,-0.015500357,0.003720668,0.000981145,0.007966027,0.000151953,-0.005787017,0.003166734,0.00194809,-0.001589528,-0.157366101,0.000435726,-0.004495231,0.013621297,0.00902768,0.006052018,-0.000839835
0.009241418,0.015733088,-0.000368197,0.012676514,-0.011812385,0.009154485,-0.059555521,0.012350217,-0.015007039,0.007570867,-0.016159647,0.018793827,-0.008567287,0.014434529,-0.017177526,-0.03632021,-0.009802227,0.004432936,-0.003255755,0.005468645,-0.013310141,0.023036753
-0.040870026,-0.018535394,0.00960864,-0.020111493,-0.008794027,-0.018882188,-0.033584995,-0.004524895,-0.00962544,-0.029298345,-0.008840693,-0.023046491,-0.051863474,-0.015350805,-0.00750105,-0.049908994,0.018796264,0.001182953,-0.027485156,-0.02027691,-0.007867251,0.018092969
0.006153276,-0.007466558,0.002455038,0.008052072,0.013162208,0.010695289,0.019817361,0.001133145,-0.000189663,0.014267516,0.00217865,0.008300875,0.001266625,0.007079271,0.000814937,0.008773363,-0.002405564,0.005460764,0.003400502,0.01336015,0.01286561,0.007199181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004952509,-0.013372686,-0.010224046,-0.011998489,-0.03678284,0.010103526,-0.008068898,0.004096919,-0.002221738,0.018513478,-0.040284546,-0.005047211,-0.034774914,0.035432597,-0.0090494,0.008756066,-0.01589352,-0.014021979,-0.006158324,0.021205941,-0.025696059,-0.027108759
0.001329188,0.025416725,0.020955181,0.032957645,0.021093783,0.034810664,-0.002636473,0.014138963,0.008424012,-0.008211892,0.012704199,0.00068692,0.005424318,-0.004623013,0.003619957,0.034676171,-0.001415699,-0.015941633,-0.018890979,0.014087873,0.01930605,0.005848916
-0.007045803,0.031425796,0.008493447,-0.001813968,0.022515022,0.016961213,0.019705731,-0.00362067,-0.000150818,-0.025253611,0.015774573,0.008330273,0.00953531,-0.013104019,0.004230776,-0.019538784,-0.005278678,0.017947903,-0.017463207,-0.002875578,-0.003986849,-0.003157619
-0.017105553,-0.003572739,-0.008180483,-0.028026791,-0.054651464,-0.037513081,0.000530821,0.006674107,-0.011567399,0.008828349,-0.009482489,0.017307416,-0.00712669,-0.009998398,-0.00269024,-0.021842017,-0.008931392,-0.006030927,-0.039880375,-0.006444705,-0.005418741,-0.02160359
0.024625638,0.012001859,0.010737732,0.011961372,0.023879805,0.012661365,-0.015037877,0.024908911,0.019174141,0.026126013,0.009325182,0.002370173,0.009898829,0.021667142,0.004320076,-0.025828558,0.005750759,0.001385303,0.026890101,0.013728166,0.010731015,0.025503364
0.012861762,-0.021838785,0.017765563,-0.003902644,-0.01542447,0.005576223,-0.022679489,0.004854378,0.001813305,0.009542057,0.017466331,0.006654995,0.00449641,-0.011109991,0.023011289,0.021706559,-0.010422118,0.004457706,0.004380542,0.000293169,0.005789142,0.018651514
0.007275982,-0.021124757,0.006245378,-0.001029548,-0.038961679,-0.024391453,-0.012128081,0.022873338,-0.004473778,-0.011428319,-0.00838319,0.025127848,-0.010048394,-0.005826347,0.000701869,0.016607035,0.028389251,-0.008745769,0.001234509,0.002634662,0.001502333,-0.000348316
0.014509556,-0.004011058,-0.002981395,-0.005370804,-0.008792752,-0.000474947,-0.015316817,-0.005933953,-0.001614721,0.001886262,-0.006490736,0.007381837,0.004714705,-0.00360239,-0.011052955,-0.006341101,0.00329421,0.025887982,-0.011972303,-0.009546962,-0.020178109,-0.020552869
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021410698,0.02033399,0.02003203,0.004546402,0.020175533,0.015555345,0.041195756,0.0273954,-0.000357093,-0.002714694,-0.004324416,0.006110176,0.008788587,0.006855885,0.009976553,-0.088507207,0.016254424,0.000615612,0.010737794,0.011153623,-0.0066637,-0.007213611
-0.009753538,0.004540501,0.003662709,0.029258487,0.033390991,0.014395419,0.005353223,-0.022513801,0.014407535,-0.003986054,0.014239014,-0.003195912,0.002296652,-0.023458495,0.000795713,-0.000467738,0.005840759,0.004605049,0.013158954,0.019582258,0.023988739,-0.005769289
-0.013559762,-0.005240873,0.010527575,0.002000401,-0.007756988,-0.006939653,-0.013882496,0.004988851,-0.001520518,0.000432591,0,-0.024270748,-0.005303019,0.033932129,0.005877979,0.002738801,-0.001961656,-0.009540589,0.020017008,-0.009201416,0.007008351,0.005845265
4.59E-05,0.010714388,0.002486836,0,0.031931193,0.033777743,-0.000548358,-0.010267301,0.004850155,0.033757376,0.007584002,0.007248561,0.006194738,0.045078054,0.014958037,0.032636191,-0.007717307,0.030394885,-0.008214546,-0.005431057,-0.007118247,-0.011066237
0.012404108,0.00905647,0.001138952,-0.022636375,0.011250119,0.026573751,0.003490644,-0.003180496,-0.004813042,-0.000579132,0.015073548,0.004665868,0.000827314,0.038963944,-0.007220248,0.012611288,-0.000728312,-0.004208507,-0.017105619,-0.011906207,-0.007977665,0.013645988
-0.000770765,-0.017452752,-0.018232126,-0.014412438,-0.015659575,-0.015415412,-0.006718336,-0.01255526,-0.000965394,-0.013185153,-0.010995835,-0.00727405,-0.026231646,-0.0045963,-0.009041024,-0.008648302,-0.022157019,-0.016155833,-0.002775603,-0.008337993,-0.004552427,0.001784585
-0.012092322,-0.021773113,-0.022849547,0,-0.001895735,0.000443754,0.038458494,-0.014213437,-0.016725899,-0.014717259,-0.008326956,-0.009182582,-0.010899648,-0.006264462,-0.005698287,-0.008770688,0,-0.002022617,-0.008258939,-0.015155764,-0.005960504,-0.005787128
-0.013984625,-0.069034332,0.006366069,-0.010213742,0.002526849,0.013659609,0.028643289,0.002994829,0.002885624,0.004655394,-0.000929512,0.043086112,-0.014630839,0.002469391,0.011781003,-0.00489382,0.002003492,0.022506941,-0.002672624,0.010402339,0.000973519,-0.007889135
-0.011777651,0.003819897,-0.007157076,-0.011378125,-0.041874072,-0.036999986,-0.008332036,-0.00558851,-0.012031104,0.001382534,-0.0040379,-0.012354389,-0.0371247,-0.012720581,-0.01638195,-0.037389629,-0.008095815,-0.009341638,-0.001779343,0.003567186,-0.014306073,-0.004754724
-0.026927366,0.008400021,-0.001644862,-0.00659086,-0.030052345,-0.034183467,-0.015359277,-0.016538414,-0.001716968,-0.033175862,-0.029692643,-0.02440221,0.006237891,-0.019867159,-0.002449942,-0.022449114,-0.02156135,-0.006804814,-0.015632857,-0.008044137,-0.016322645,-0.014066395
0.036911044,0.012072392,-0.0164442,-0.010507227,0.026097165,0.026890818,-0.003100369,0.00816557,0.0124666,0.024520088,0.02062583,0.022599832,0.012360248,0.019658977,-0.000377448,3.34E-05,0.000765494,-0.005195452,0.018443916,0.01381381,0.007857142,0.004232952
0.002747894,-0.000794077,-0.022566185,-0.0202511,0.007239255,0.033291424,0.001320481,-0.028521436,-0.013536425,-0.012520823,0.00383998,-0.000931532,-0.020407465,0.007570687,0.001414694,-0.008819198,-0.009145624,0.007570244,0.005199665,-0.015160814,-0.019409785,-0.003864642
0.002253221,-0.002807676,0.017984543,-0.005956995,0.032895581,0.016674366,0.01415118,0.001842013,0.008299277,-0.003196987,-0.003447469,0.019667849,-0.00909606,0.052919206,0.002024245,0.013847765,0.004188984,0.020348664,0.015737968,0.009539497,-0.008870615,0.021209621
0.021530889,0.008864066,0.003310206,0.00198961,0.002534856,-0.002614381,0.006678146,0.030256752,0.004161707,-0.000438279,0.002899802,0.003534781,0.020385442,-0.007080372,-0.014447354,-0.005395876,0.01256005,0.023092449,0.007507976,0.018373413,0.006885375,0.009394641
0.002811921,-0.011538679,-0.056653841,0.003967385,-0.005712488,0.00174368,0.013287739,-0.023906628,0.007372751,0.015492254,-0.000391374,-0.013810712,0.039829767,-0.004351703,-0.007086455,0.003434081,0.010691146,-0.00373396,0.016821967,0.011440281,-0.001801802,-0.000129879
0.031232685,0.003939044,0.023930215,0.015713986,0.034410652,0.0492878,0.022883717,-0.006491697,0.012069658,0.00046473,0.006632618,0.011018131,-0.008173618,0.0378321,0.002064083,0.004466628,0.022685175,0.010292883,0.010222791,0.012449184,0.011873997,0.010198071
-0.017781888,-0.010680695,-0.003420509,-0.019239771,-0.017370164,-0.005821222,-0.015197479,0.024198677,-0.006743289,-0.003557362,-0.001245136,0.003816472,-0.006963537,-0.020050797,-0.003410432,-0.014602698,-0.004454434,-0.008365819,-0.021861289,-0.001067122,-0.006804485,-0.009970795
0.000201061,0.029365895,0.028184282,0.017288974,0.017370164,0.011196468,-0.046565216,-0.018692133,0.002234222,-0.003603487,0.002488724,-0.006788583,0.031742399,0.018713771,0.002930792,0.011782243,0.020520838,-0.006379327,0.018568003,0.00489936,0.002246185,0.004028279
-0.00483666,-0.019481136,-0.017575588,-0.00915438,-0.021131924,-0.004132237,0.012517457,0.017447578,-0.008347933,0.00576601,0.000776458,0.008492741,0.000455536,-0.008252614,-0.000719891,-0.00277845,-0.010282675,-0.000176155,-0.018014221,-0.01096799,-0.007854528,-0.004731921
0.016562051,0.003880051,-0.00376336,0.005676871,0.052611521,0.026962418,0.034364105,-0.008755528,0.007138349,-0.002095914,0.005032334,-0.002272857,0.021434219,0.013114628,0.001535141,0.007799963,0.002935377,0.013763558,0.015637048,0.006210978,0.008400763,0.003836951
-0.003250669,0.006835169,0.004717892,-0.005895857,0.015962503,-0.004038778,0.00056917,-0.021302915,-9.31E-05,0.003656676,0.00115772,0.00323726,-0.007222094,0.013038733,0.001628509,-0.004838773,0.006772623,0.001157743,-0.004096165,-0.001709524,0.002703535,-0.007916995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009808214,0.007708857,-0.006668925,0.002624673,-0.003525268,-0.035843178,0.025899292,-0.000427869,0.003030784,-0.00089631,0.014397553,-0.000850895,0.026771209,-0.034474648,0.00758067,0.036117257,0.004809658,0.001849605,0.007650757,0.009437045,0.000498138,0.009005949
0.004922831,-0.004147089,0.012092431,-0.00306279,-0.006495447,0.004603482,-0.000308081,0.002279853,0.000649586,-0.000764158,-0.005718876,-0.001078841,-0.001875235,0.006199167,0.004643898,-0.006493947,0.00827013,-0.009224141,-5.43E-05,-0.00254561,-0.004329338,-0.000668327
-0.010774146,0.005204147,-0.001266023,-0.010572786,0.0035482,0.013272696,-0.001480111,-0.004136068,-0.003401079,-0.012172028,-0.000994606,-0.002218116,0.000625469,-0.007852302,-0.010598707,0.006638135,-0.006960734,-0.000524674,-0.016796378,0.004168586,-0.004698703,-0.010776223
